color,num_critic_for_reviews,duration,director_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,language,country,content_rating,budget,title_year,imdb_score,aspect_ratio,movie_facebook_likes
Color,218,103,11,80021740,47988,5497,4,154,English,USA,PG,58000000,2015,6.4,2.35,35000
Color,318,106,0,83574831,109214,2975,0,269,English,USA,PG-13,5000000,2013,6.6,2.35,35000
Color,289,118,43,150368971,316671,3425,4,301,English,USA,R,37000000,2013,7,2.35,35000
Color,322,137,11000,115603980,103589,2938,0,351,English,USA,PG-13,65000000,2014,7.2,2.35,35000
Color,322,137,11000,115603980,103589,2938,0,351,English,USA,PG-13,65000000,2014,7.2,2.35,35000
Color,432,133,663,209364921,365104,21768,3,512,English,USA,PG-13,145000000,2011,7.4,2.35,35000
Color,413,106,53,62453315,200035,14607,2,407,English,USA,PG-13,50200000,2011,7.1,1.85,36000
Color,223,112,36,64998368,213898,12676,4,250,English,USA,PG-13,17000000,2012,7.2,1.85,36000
Color,393,112,1000,31494270,273921,12687,0,522,English,USA,PG-13,60000000,2010,7.5,1.85,36000
Color,350,103,65,28751715,202967,19168,0,378,English,USA,R,28000000,2013,6.6,2.35,36000
Color,327,127,189,85463309,254841,22254,1,426,English,USA,PG-13,110000000,2011,7.1,2.35,36000
Color,415,98,11000,33404871,150082,1353,1,384,English,USA,PG-13,18000000,2013,7.3,2.35,36000
Color,493,110,1000,171031347,240962,25964,0,724,English,USA,PG-13,38000000,2010,7.7,2.35,36000
Color,410,116,737,93571803,275869,23811,2,389,English,USA,R,25000000,2010,7.9,2.35,36000
Color,443,130,663,93417865,128306,5046,2,497,English,USA,PG,190000000,2015,6.5,2.2,37000
Color,349,100,0,60522097,158720,14168,0,744,English,USA,PG-13,130000000,2013,4.9,2.35,37000
Color,163,114,19,28772222,33953,3962,1,163,English,USA,PG-13,105000000,2015,5.3,2.35,37000
Color,163,114,19,28772222,33958,3962,1,163,English,USA,PG-13,105000000,2015,5.3,2.35,37000
Color,261,92,28,55942830,138582,5178,1,423,English,USA,PG-13,70000000,2014,6.3,2.35,37000
Color,539,112,14000,126975169,287822,3388,0,849,English,USA,PG-13,50000000,2011,7.1,2.35,37000
Color,645,152,22000,533316061,1676169,57802,0,4667,English,USA,PG-13,185000000,2008,9,2.35,37000
Color,234,102,0,3609278,573541,2235,0,1916,English,USA,R,4500000,2000,8.4,1.37,38000
Color,261,129,102,255950375,223127,3389,0,420,English,USA,PG-13,29000000,2009,7.7,1.85,38000
Color,355,109,453,40983001,181025,27788,2,336,English,USA,R,7000000,2012,7.7,1.85,38000
Color,147,101,11000,70906973,437418,15500,1,609,English,USA,PG,14600000,1993,8.1,1.85,38000
Color,389,137,508,281666058,166137,81385,1,383,English,USA,PG-13,160000000,2015,6.6,2.35,38000
Color,417,111,456,40247512,159198,257,0,438,English,USA,PG-13,30000000,2011,6.8,2.35,38000
Color,297,113,47,102413606,310903,1783,0,524,English,USA,PG-13,34000000,2014,6.8,2.35,38000
Color,387,130,188,80033643,226570,16385,2,448,English,USA,PG-13,60000000,2012,7,2.35,38000
Color,387,130,188,80033643,226583,16385,2,448,English,USA,PG-13,60000000,2012,7,2.35,38000
Color,349,115,212,37877959,86664,4896,1,252,English,USA,R,15000000,2014,7.1,2.35,38000
Color,198,116,0,210609762,732212,3230,0,809,English,USA,PG,19000000,1985,8.5,1.18,39000
Color,584,139,0,13303319,136367,13021,0,975,English,USA,PG-13,32000000,2011,6.7,1.85,39000
Color,291,113,22,56724080,172112,8398,7,181,English,USA,R,50000000,2012,6.7,1.85,39000
Color,558,157,0,95720716,216032,2759,0,640,English,USA,R,40000000,2012,7.4,1.85,39000
Color,253,106,0,78747585,89770,35367,0,342,English,USA,PG-13,88000000,2015,5.6,2.35,39000
Color,359,100,108,35266619,108242,20051,1,371,English,USA,R,30000000,2013,5.9,2.35,39000
Color,359,100,108,35266619,108248,20051,1,371,English,USA,R,30000000,2013,5.9,2.35,39000
Color,302,127,123,41997790,125305,17551,0,343,English,USA,R,38000000,2013,6.4,2.35,39000
Color,283,129,335,31836745,81298,15595,1,341,English,USA,PG-13,40000000,2011,6.9,2.35,39000
Color,375,109,97,138447667,408302,19968,2,345,English,USA,R,42000000,2012,7.2,2.35,39000
Color,488,93,56,237282182,273556,5005,0,428,English,USA,PG,185000000,2012,7.2,2.35,39000
Color,382,129,0,186830669,338635,22403,2,412,English,USA,PG-13,125000000,2011,7.5,2.35,39000
Color,405,125,102,83299761,117719,19809,2,306,English,USA,PG-13,35000000,2013,7.5,2.35,39000
Color,216,127,21000,100125340,1023511,22678,0,1080,English,USA,R,33000000,1995,8.6,2.35,39000
Color,221,115,0,183436380,97697,13159,8,185,English,USA,PG-13,29000000,2015,6.5,1.85,40000
Color,451,106,188,179020854,268154,12572,1,341,English,USA,PG-13,225000000,2012,6.8,1.85,40000
Color,327,100,129,34963967,270441,39807,2,378,English,USA,R,8000000,2011,7.7,1.85,40000
Color,185,138,438,130727000,887467,13184,0,916,English,USA,R,19000000,1991,8.6,1.85,40000
Color,415,113,181,45996718,173530,34738,3,264,English,USA,R,60000000,2013,6.7,2.35,40000
Color,331,95,464,32391374,376600,54075,43,494,English,USA,PG-13,7500000,2009,7.7,2.35,40000
Color,377,101,66,189412677,272534,4451,1,345,English,USA,PG,165000000,2012,7.8,2.35,40000
Color,300,134,0,102310175,64989,2676,0,279,English,USA,R,40000000,2016,7.8,2.35,40000
 Black and White,274,113,22000,25530884,845580,1997,0,2067,English,USA,R,9000000,2000,8.5,2.35,40000
Color,304,132,304,116631310,87665,20035,0,323,English,USA,PG-13,30000000,2013,7.2,1.85,41000
 Black and White,174,185,14000,96067179,865020,15233,0,1273,English,USA,R,22000000,1993,8.9,1.85,41000
Color,369,100,128,56114221,110486,1261,3,695,English,USA,PG-13,120000000,2015,4.3,2.35,41000
Color,369,100,128,56114221,110486,1261,3,695,English,USA,PG-13,120000000,2015,4.3,2.35,41000
Color,222,115,13,66009973,38202,38963,3,135,English,USA,R,14800000,2015,5.7,2.35,41000
Color,272,143,285,2175312,131227,28176,2,346,English,USA,PG-13,50000000,2013,6.3,2.35,41000
Color,238,109,87,55802754,270228,20956,2,194,English,USA,R,35000000,2011,6.6,2.35,41000
Color,495,142,464,202853933,321227,28631,0,1067,English,USA,PG-13,200000000,2014,6.7,2.35,41000
Color,384,102,38,222487711,279093,2963,0,433,English,USA,PG,165000000,2014,7.9,2.39,41000
Color,436,106,0,75638743,180479,13634,4,411,English,USA,PG-13,60000000,2011,6.6,1.85,42000
Color,682,126,17000,73820094,245333,36017,0,678,English,USA,PG,170000000,2011,7.5,1.85,42000
Color,351,122,209,122512052,146352,31958,6,288,English,USA,PG-13,130000000,2013,5.8,2.35,42000
Color,435,128,0,36381716,197584,7067,4,918,English,USA,PG-13,82000000,2011,6.1,2.35,42000
Color,342,109,99,37371385,192462,390,0,334,English,USA,R,40000000,2011,7,2.35,42000
Color,486,153,16000,120523073,885175,36741,1,1527,English,USA,R,75000000,2009,8.3,2.35,42000
Color,425,92,22,25138292,66483,1122,0,452,English,USA,R,3500000,2015,6.8,1.66,43000
Color,283,104,109,16168741,99430,517,1,182,English,USA,R,8000000,2013,7.4,1.85,43000
Color,208,175,0,134821952,1155770,28122,1,2238,English,USA,R,6000000,1972,9.2,1.85,43000
Color,298,125,487,26616999,92461,1300,3,347,English,USA,PG-13,40000000,2013,5.9,2.35,43000
Color,335,129,0,49874933,161168,13573,4,287,English,USA,R,26000000,2013,6.5,2.35,43000
Color,362,116,0,45434443,175960,15735,2,360,English,USA,PG-13,75000000,2015,7.3,2.35,43000
Color,391,105,20,26589953,165792,26233,1,392,English,USA,R,10500000,2010,6.7,1.85,44000
Color,376,104,37,268488329,235025,14863,0,265,English,USA,G,200000000,2013,7.3,1.85,44000
Color,384,127,0,47375327,139593,47334,1,720,English,USA,PG-13,176000000,2015,5.4,2.35,44000
Color,377,131,532,65173160,202382,26679,0,751,English,USA,PG-13,209000000,2012,5.9,2.35,44000
Color,212,130,91,31165421,107028,10247,3,457,English,USA,PG-13,60000000,2013,6,2.35,44000
Color,391,123,108,62563543,115216,63769,7,289,English,USA,R,53000000,2015,7,2.35,44000
Color,440,107,14000,77564037,177383,4631,1,447,English,USA,PG,135000000,2011,7.4,2.35,44000
Color,204,144,0,52822418,47764,3580,0,219,English,USA,R,50000000,2016,7.4,2.35,44000
Color,305,124,845,52418902,147128,16881,0,277,English,USA,R,30000000,2015,7.5,2.35,44000
Color,310,118,43,84244877,375456,57426,7,292,English,USA,PG-13,50000000,2011,7.4,2.39,44000
Color,309,101,25,18656400,86077,19673,1,195,English,USA,PG-13,5000000,2014,7.5,1.85,45000
Color,521,130,198,208543795,317542,14363,0,620,English,USA,PG-13,170000000,2014,7.6,1.85,45000
Color,271,99,40,84263837,81699,2323,0,291,English,USA,R,6500000,2014,5.4,2.35,45000
Color,358,119,845,98895417,203154,31782,3,698,English,USA,R,70000000,2013,6.5,2.35,45000
Color,533,100,421,14673301,112899,1062,0,631,English,USA,R,2000000,2014,6.9,2.35,45000
Color,215,178,16000,107930000,1324680,16557,1,2195,English,USA,R,8000000,1994,8.9,2.35,45000
Color,428,154,0,352358779,326180,2593,2,899,English,USA,PG-13,195000000,2011,6.3,2.35,46000
Color,510,124,394,176636816,508818,19761,0,679,English,USA,PG-13,140000000,2011,6.9,2.35,46000
Color,292,102,255,176997107,221128,23378,5,343,English,USA,PG,145000000,2014,7.9,2.35,46000
Color,417,140,310,21383298,187170,34413,3,376,English,USA,R,15000000,2012,7.3,2.35,47000
Color,276,141,71,47105085,136973,30183,1,275,English,USA,R,50000000,2014,7.4,2.35,47000
Color,529,105,81,176740650,403836,13118,0,646,English,USA,PG-13,93000000,2011,7.6,2.35,47000
Color,450,150,563,89289910,181792,45757,1,711,English,USA,PG-13,215000000,2013,6.5,2.35,48000
Color,525,132,160,70496802,791783,22417,1,2042,English,USA,R,54000000,2005,8.2,2.35,48000
Color,315,151,21000,37023395,1347461,13209,2,2968,English,USA,R,63000000,1999,8.8,2.35,48000
Color,459,139,168,150832203,341058,22226,2,713,English,USA,PG-13,85000000,2014,6.7,2.35,49000
Color,221,107,92,13766014,106111,17627,0,181,English,USA,PG-13,15000000,2011,7,2.35,49000
Color,341,130,22000,53082743,844052,63986,1,1100,English,USA,PG-13,40000000,2006,8.5,2.35,49000
Color,293,112,133,6105175,247020,12239,4,835,English,USA,R,44000000,2014,6.6,2.35,50000
Color,122,136,0,134006721,259492,15999,1,415,English,USA,R,75000000,1996,7.4,2.35,51000
Color,273,108,1000,34126138,666937,19364,1,1514,English,USA,R,20000000,2004,8.3,1.85,52000
Color,358,114,62,155181732,147497,16718,0,499,English,USA,PG-13,110000000,2015,6.1,2.35,52000
Color,360,109,487,37553932,304318,34011,2,463,English,USA,PG-13,40000000,2011,6.7,2.35,52000
Color,403,123,508,337103873,305008,81385,1,591,English,USA,PG-13,125000000,2014,6.7,2.35,52000
Color,416,132,274,155111815,228554,72881,0,710,English,USA,PG-13,170000000,2012,6.1,2.35,53000
Color,252,131,33,21483154,98741,1985,1,236,English,USA,PG-13,19000000,2013,7.6,2.35,53000
Color,490,138,17000,127968405,786092,29585,0,964,English,USA,R,80000000,2010,8.1,2.35,53000
Color,241,121,278,75274748,130661,36010,2,304,English,USA,PG-13,35000000,2015,7.2,1.85,54000
Color,324,110,0,113709992,108843,46646,1,281,English,USA,R,7000000,2012,6.1,2.35,54000
Color,342,132,681,209805005,284792,55345,3,366,English,USA,PG-13,125000000,2011,7.3,2.35,54000
Color,396,144,0,154985087,148379,49684,6,622,English,USA,PG-13,178000000,2016,7.3,2.35,54000
Color,517,158,21000,102515793,330152,20388,1,632,English,USA,R,90000000,2011,7.8,2.35,54000
Color,500,132,905,146405371,518537,50983,3,698,English,USA,PG-13,160000000,2011,7.8,2.35,54000
Color,218,109,101,86208010,97045,16179,1,285,English,USA,PG-13,35000000,2014,5.7,1.85,55000
Color,180,122,529,54235441,52894,1484,3,185,English,USA,PG,22000000,2014,7.3,2.35,55000
Color,459,142,14000,72306065,178118,16944,0,355,English,USA,PG-13,40000000,2015,7.6,2.35,55000
Color,576,136,94,259746958,496749,36188,1,742,English,USA,PG-13,170000000,2014,7.8,2.35,55000
Color,522,93,0,54696902,379462,16034,3,571,English,USA,PG-13,32000000,2011,7.5,1.85,56000
Color,306,98,275,368049635,286877,11905,0,284,English,USA,PG,76000000,2013,7.5,1.85,56000
Color,378,165,0,245428137,242420,3988,2,918,English,USA,PG-13,210000000,2014,5.7,2.35,56000
Color,320,131,385,39292022,127258,52610,15,351,English,USA,PG-13,90000000,2014,6.1,2.35,56000
Color,383,102,480,254455986,375879,16143,0,402,English,USA,R,80000000,2011,6.5,2.35,56000
Color,599,153,464,262030663,451803,28489,0,1225,English,USA,PG-13,230000000,2012,7,2.35,56000
Color,343,105,0,201148159,103737,4671,1,322,English,USA,PG,95000000,2015,7,2.35,56000
Color,343,105,0,201148159,103749,4671,1,323,English,USA,PG,95000000,2015,7,2.35,56000
Color,292,132,845,101530738,229574,37605,0,436,English,USA,R,55000000,2014,7.2,2.35,56000
Color,424,113,13000,102981571,270226,46355,9,741,English,USA,R,80000000,2010,6.5,2.35,57000
Color,177,123,415,64286,396396,34495,0,1111,English,USA,PG-13,29000000,2004,7.9,2.35,57000
Color,406,102,69,400736600,421658,2582,0,904,English,USA,PG,150000000,2013,7.6,2.24,58000
Color,448,136,252,241063875,370704,54083,4,484,English,USA,PG-13,250000000,2011,6.7,2.35,58000
Color,411,110,301,48056940,155153,2239,0,524,English,USA,R,3000000,2012,6.8,2.35,58000
Color,319,121,532,125069696,203963,1261,0,420,English,USA,R,40000000,2013,7.6,2.35,58000
Color,313,99,119,59617068,213863,1375,0,310,English,USA,R,65000000,2012,6.4,2.35,59000
 Black and White,149,142,0,329691196,1251222,15700,0,1398,English,USA,PG-13,55000000,1994,8.8,2.35,59000
Color,478,121,777,46875468,196217,1467,2,461,English,USA,R,30000000,2015,7.6,2.39,59000
Color,492,117,294,58607007,182910,14160,0,630,English,USA,PG-13,100000000,2014,6.2,2.35,60000
Color,492,117,294,58607007,182899,14161,0,630,English,USA,PG-13,100000000,2014,6.2,2.35,60000
Color,525,130,0,234903076,175409,73441,4,511,English,USA,PG,215000000,2013,6.4,2.35,60000
Color,525,130,0,234903076,175413,73441,4,511,English,USA,PG,215000000,2013,6.4,2.35,60000
Color,445,103,0,53991137,202800,3030,1,752,English,USA,PG-13,1500000,2010,6.8,2.35,60000
Color,517,117,235,180191634,313866,5730,6,549,English,USA,PG-13,130000000,2015,7.4,1.85,61000
Color,476,109,662,93050117,338087,17689,0,814,English,USA,R,115000000,2013,6.6,2.35,61000
Color,84,115,209,73000942,74351,714,1,233,English,USA,G,13000000,2011,1.6,1.85,62000
Color,405,109,0,8114507,95362,328,1,270,English,USA,R,3000000,2013,7.9,1.85,62000
Color,464,116,176,118099659,69757,2097,4,1211,English,USA,PG-13,144000000,2016,5.5,2.35,62000
Color,464,116,176,118099659,69790,2097,4,1211,English,USA,PG-13,144000000,2016,5.5,2.35,62000
Color,348,101,473,190871240,167085,2690,0,491,English,USA,PG-13,125000000,2014,5.9,2.35,62000
Color,348,101,473,190871240,167089,2690,0,491,English,USA,PG-13,125000000,2014,5.9,2.35,62000
Color,450,94,0,18329466,279179,11984,0,440,English,USA,R,18000000,2010,7.6,1.85,63000
Color,516,115,0,181015141,536314,60059,1,738,English,USA,PG-13,150000000,2011,7,2.35,63000
Color,486,112,230,206360018,414070,59803,3,532,English,USA,PG-13,170000000,2013,7.1,2.35,63000
Color,538,138,737,150117807,358416,83012,5,751,English,USA,R,40000000,2013,7.3,2.35,63000
Color,449,138,0,93749203,264047,20952,0,491,English,USA,R,31000000,2012,7.3,2.35,64000
Color,322,115,386,292298923,185394,59177,3,329,English,USA,PG-13,120000000,2012,5.5,2.35,65000
Color,322,115,386,292298923,185394,59177,3,329,English,USA,PG-13,120000000,2012,5.5,2.35,65000
Color,491,134,521,107100855,323353,16281,0,527,English,USA,PG-13,55000000,2013,7.9,2.35,65000
Color,534,117,66,32279955,293304,15554,1,552,English,USA,R,8500000,2014,7.9,2.35,65000
Color,471,117,212,27296514,326494,17738,0,340,English,USA,R,5000000,2013,8,2.35,65000
Color,412,101,212,67344392,165618,15481,2,503,English,USA,R,92000000,2013,5.3,1.85,66000
Color,634,95,246,42043633,277172,29551,0,986,English,USA,R,30000000,2012,7,2.35,66000
Color,286,120,776,102315545,58137,3233,0,520,English,USA,PG-13,165000000,2016,5.5,2.35,67000
Color,371,120,662,31569268,172965,23051,0,627,English,USA,R,49000000,2015,6.9,2.35,67000
Color,440,138,446,132550960,328067,23755,1,533,English,USA,PG-13,120000000,2013,6.7,2.35,68000
Color,308,91,22,336029560,142403,13616,0,275,English,USA,PG,74000000,2015,6.4,1.85,70000
Color,543,96,201,54239856,125016,673,0,789,English,USA,R,17000000,2013,6.5,2.35,70000
Color,362,114,0,58229120,236421,5095,1,515,English,USA,PG,90000000,2013,7.3,2.35,70000
Color,437,133,0,109712885,146708,15106,1,362,English,USA,PG-13,35000000,2015,7.7,2.35,70000
Color,434,138,0,101160529,200022,32355,2,1240,English,USA,PG-13,125000000,2014,5.8,1.85,71000
Color,487,94,0,45507053,237848,27911,2,377,English,USA,PG-13,16000000,2012,7.8,1.85,71000
Color,366,102,263,106369117,225273,10583,0,523,English,USA,R,110000000,2014,6.2,2.35,71000
Color,539,124,364,89021735,387436,22004,0,892,English,USA,PG-13,120000000,2013,7,2.35,71000
Color,538,150,14000,182204440,197412,25517,0,720,English,USA,PG-13,65000000,2012,7.4,2.35,71000
Color,516,147,94,407197282,272670,64798,0,1022,English,USA,PG-13,250000000,2016,8.2,2.35,72000
Color,225,108,23,10907291,23775,4710,0,134,English,USA,PG-13,28000000,2016,5.8,2.35,73000
Color,457,112,3000,218628680,471644,21773,1,623,English,USA,R,50000000,2012,7,1.85,74000
Color,556,120,21000,96917897,479453,10555,0,696,English,USA,PG-13,40000000,2010,7.7,2.35,74000
Color,373,146,150,169705587,318955,23227,2,460,English,USA,PG-13,25000000,2011,8.1,1.85,75000
Color,589,119,0,66468315,428916,37387,0,667,English,USA,R,30000000,2012,7.4,2.35,75000
Color,349,167,473,161029270,119928,2702,0,331,English,USA,R,28000000,2015,7.9,2.35,76000
Color,274,148,0,18352454,426359,18752,0,760,English,USA,R,15000000,2007,8.2,2.35,76000
Color,585,113,218,100189501,431620,12652,1,741,English,USA,PG-13,178000000,2014,7.9,2.35,77000
Color,317,140,149,13651662,332276,29692,1,514,English,USA,PG-13,25000000,2011,8.2,2.35,77000
Color,474,128,310,44988180,195333,1058,2,409,English,USA,R,20000000,2015,8.1,1.85,80000
Color,418,123,452,161087183,118992,11287,8,971,English,USA,PG-13,175000000,2016,6.9,2.35,80000
Color,452,98,129,66359959,184641,337,0,326,English,USA,PG-13,35000000,2013,6.9,2.35,81000
Color,676,100,0,35054909,431578,34337,0,1264,English,USA,R,15000000,2011,7.8,2.35,81000
Color,526,113,13000,79711678,199039,80849,7,479,English,USA,PG-13,100000000,2012,6.2,1.85,82000
Color,474,126,230,89732035,188457,38873,2,867,English,USA,PG-13,155000000,2015,6.6,2.35,82000
Color,502,146,508,424645577,498397,49355,1,706,English,USA,PG-13,130000000,2013,7.6,2.35,82000
Color,406,134,452,85707116,303185,20411,4,701,English,USA,R,68000000,2014,7.6,2.35,82000
Color,539,149,0,233914986,514125,91434,7,752,English,USA,PG-13,200000000,2014,8,2.35,82000
Color,575,131,0,101785482,381148,19166,0,1106,English,USA,PG-13,190000000,2013,7,1.85,83000
Color,509,186,0,258355354,483540,9152,6,951,English,USA,PG-13,225000000,2013,7.9,2.35,83000
Color,597,134,0,56667870,439176,4251,0,695,English,USA,R,20000000,2013,8.1,2.35,83000
Color,454,153,777,60962878,383591,37321,2,620,English,USA,R,46000000,2013,8.1,1.85,86000
Color,401,97,171,241407328,252257,15516,2,634,English,USA,PG,180000000,2014,7,2.35,89000
Color,275,123,0,46978995,111609,5505,0,781,English,USA,PG-13,160000000,2016,7.3,2.35,89000
Color,656,130,0,136019448,452465,3133,1,695,English,USA,R,44500000,2012,7.7,2.35,89000
Color,321,125,252,127997349,101178,62837,1,779,English,USA,PG,50000000,2014,6,2.39,90000
Color,548,165,0,25359200,266020,673,0,836,English,USA,R,4000000,2014,8,1.85,92000
Color,590,132,14000,228756232,395573,21411,0,1171,English,USA,PG-13,190000000,2013,7.8,2.35,92000
Color,326,133,131,124868837,249688,10565,0,548,English,USA,PG-13,12000000,2014,7.8,1.85,93000
Color,424,140,0,350034110,278232,79150,0,657,English,USA,PG-13,190000000,2015,7.2,2.35,94000
Color,608,195,1000,408992272,557489,30426,3,1187,English,USA,PG-13,200000000,2013,7.2,2.35,95000
Color,653,121,571,333130696,682155,32438,3,1097,English,USA,PG-13,170000000,2014,8.1,2.35,96000
Color,418,107,133,101470202,310540,38751,6,669,English,USA,R,32000000,2013,6.7,2.35,97000
Color,775,124,0,126464904,456260,24098,0,2326,English,USA,R,130000000,2012,7,2.35,97000
Color,393,105,335,37516013,128629,8281,0,348,English,USA,R,69000000,2012,5.9,2.35,98000
Color,426,130,285,70235322,182983,57308,4,374,English,USA,R,28000000,2015,7.8,2.35,99000
Color,362,129,456,166147885,220020,4585,0,1360,English,USA,R,40000000,2015,4.1,2.35,101000
Color,384,125,255,117698894,447979,13312,6,629,English,USA,PG-13,75000000,2013,7.3,2.35,105000
Color,669,108,0,106952327,551363,38072,1,1140,English,USA,R,13000000,2010,8,2.35,106000
Color,199,142,0,28341469,1689764,13495,0,4144,English,USA,R,25000000,1994,9.3,1.85,108000
